{'yaw': -157.6705, 'pitch': -4.33582, 'roll': -2.451883, 'Ax': 0, 'Ay': 485, 'Az': 7381, 'timestamps': 1542884104.3810017}
{'yaw': -72.95619, 'pitch': -12.45418, 'roll': -6.076586, 'Ax': 2541, 'Ay': -1005, 'Az': 1976, 'timestamps': 1542884324.466049}
{'yaw': -73.32739, 'pitch': -12.16378, 'roll': -5.014476, 'Ax': 2560, 'Ay': -933, 'Az': 1430, 'timestamps': 1542884324.4775438}
{'yaw': -73.67537, 'pitch': -11.86537, 'roll': -3.967094, 'Ax': 2477, 'Ay': -843, 'Az': 839, 'timestamps': 1542884324.4816506}
{'yaw': -73.98489, 'pitch': -11.53593, 'roll': -2.96354, 'Ax': 2369, 'Ay': -662, 'Az': 244, 'timestamps': 1542884324.4902077}
{'yaw': -74.2388, 'pitch': -11.17382, 'roll': -2.013427, 'Ax': 2286, 'Ay': -443, 'Az': -265, 'timestamps': 1542884324.4971242}
{'yaw': -74.44524, 'pitch': -10.78733, 'roll': -1.113206, 'Ax': 2263, 'Ay': -197, 'Az': -733, 'timestamps': 1542884324.507811}
{'yaw': -74.60838, 'pitch': -10.43239, 'roll': -0.253282, 'Ax': 2273, 'Ay': 24, 'Az': -1133, 'timestamps': 1542884324.5230994}
{'yaw': -74.77295, 'pitch': -10.1137, 'roll': 0.589341, 'Ax': 2291, 'Ay': 147, 'Az': -1471, 'timestamps': 1542884324.5268168}
{'yaw': -74.95221, 'pitch': -9.844871, 'roll': 1.409605, 'Ax': 2321, 'Ay': 216, 'Az': -1777, 'timestamps': 1542884324.5395546}
{'yaw': -75.14681, 'pitch': -9.637201, 'roll': 2.216239, 'Ax': 2335, 'Ay': 290, 'Az': -2091, 'timestamps': 1542884324.5483332}
{'yaw': -75.35061, 'pitch': -9.485393, 'roll': 3.01538, 'Ax': 2307, 'Ay': 413, 'Az': -2387, 'timestamps': 1542884324.558562}
{'yaw': -75.55382, 'pitch': -9.378442, 'roll': 3.797966, 'Ax': 2179, 'Ay': 564, 'Az': -2721, 'timestamps': 1542884324.566454}
{'yaw': -75.756, 'pitch': -9.317641, 'roll': 4.528838, 'Ax': 1945, 'Ay': 721, 'Az': -3088, 'timestamps': 1542884324.581672}
{'yaw': -75.94966, 'pitch': -9.311715, 'roll': 5.196832, 'Ax': 1673, 'Ay': 836, 'Az': -3392, 'timestamps': 1542884324.5887988}
{'yaw': -76.14816, 'pitch': -9.342354, 'roll': 5.815541, 'Ax': 1445, 'Ay': 933, 'Az': -3583, 'timestamps': 1542884324.606969}
{'yaw': -76.35309, 'pitch': -9.427277, 'roll': 6.408385, 'Ax': 1200, 'Ay': 950, 'Az': -3757, 'timestamps': 1542884324.6149268}
{'yaw': -76.58777, 'pitch': -9.543793, 'roll': 6.960044, 'Ax': 870, 'Ay': 902, 'Az': -3956, 'timestamps': 1542884324.6174605}
{'yaw': -76.85742, 'pitch': -9.671273, 'roll': 7.438412, 'Ax': 483, 'Ay': 883, 'Az': -4155, 'timestamps': 1542884324.6263998}
{'yaw': -77.15113, 'pitch': -9.797174, 'roll': 7.80392, 'Ax': 116, 'Ay': 915, 'Az': -4377, 'timestamps': 1542884324.6392632}
{'yaw': -77.44933, 'pitch': -9.930416, 'roll': 8.034003, 'Ax': -199, 'Ay': 973, 'Az': -4636, 'timestamps': 1542884324.6487699}
{'yaw': -77.7415, 'pitch': -10.07606, 'roll': 8.112303, 'Ax': -402, 'Ay': 1043, 'Az': -4801, 'timestamps': 1542884324.656033}
{'yaw': -78.00211, 'pitch': -10.24185, 'roll': 8.076253, 'Ax': -431, 'Ay': 1110, 'Az': -4852, 'timestamps': 1542884324.6679392}
{'yaw': -78.23992, 'pitch': -10.453, 'roll': 7.974316, 'Ax': -378, 'Ay': 1130, 'Az': -4804, 'timestamps': 1542884324.6802912}
{'yaw': -78.48774, 'pitch': -10.70125, 'roll': 7.850471, 'Ax': -329, 'Ay': 1109, 'Az': -4677, 'timestamps': 1542884324.6926415}
{'yaw': -78.74377, 'pitch': -10.98842, 'roll': 7.714714, 'Ax': -333, 'Ay': 1066, 'Az': -4498, 'timestamps': 1542884324.6979961}
{'yaw': -78.99857, 'pitch': -11.29405, 'roll': 7.568516, 'Ax': -421, 'Ay': 1042, 'Az': -4379, 'timestamps': 1542884324.706634}
{'yaw': -79.20489, 'pitch': -11.56056, 'roll': 7.372295, 'Ax': -563, 'Ay': 1072, 'Az': -4283, 'timestamps': 1542884324.7172282}
{'yaw': -79.26865, 'pitch': -11.73619, 'roll': 7.071112, 'Ax': -731, 'Ay': 1199, 'Az': -4266, 'timestamps': 1542884324.7266564}
{'yaw': -79.15501, 'pitch': -11.82655, 'roll': 6.645, 'Ax': -845, 'Ay': 1341, 'Az': -4239, 'timestamps': 1542884324.738369}
{'yaw': -78.89529, 'pitch': -11.82969, 'roll': 6.106911, 'Ax': -856, 'Ay': 1385, 'Az': -4142, 'timestamps': 1542884324.7505467}
{'yaw': -78.50987, 'pitch': -11.80259, 'roll': 5.474011, 'Ax': -794, 'Ay': 1369, 'Az': -4011, 'timestamps': 1542884324.7570004}
{'yaw': -78.04916, 'pitch': -11.78321, 'roll': 4.767378, 'Ax': -737, 'Ay': 1251, 'Az': -3855, 'timestamps': 1542884324.7658365}
{'yaw': -77.54702, 'pitch': -11.77631, 'roll': 3.990201, 'Ax': -694, 'Ay': 1045, 'Az': -3675, 'timestamps': 1542884324.7808363}
{'yaw': -77.03104, 'pitch': -11.77721, 'roll': 3.149759, 'Ax': -642, 'Ay': 851, 'Az': -3449, 'timestamps': 1542884324.786355}
{'yaw': -76.53255, 'pitch': -11.81139, 'roll': 2.236292, 'Ax': -533, 'Ay': 685, 'Az': -3214, 'timestamps': 1542884324.796914}
{'yaw': -76.08106, 'pitch': -11.89356, 'roll': 1.255418, 'Ax': -343, 'Ay': 516, 'Az': -2947, 'timestamps': 1542884324.8058863}
{'yaw': -75.67645, 'pitch': -11.98924, 'roll': 0.240708, 'Ax': 0, 'Ay': 378, 'Az': -2603, 'timestamps': 1542884324.853402}
{'yaw': -75.25654, 'pitch': -12.09301, 'roll': -0.772696, 'Ax': 470, 'Ay': 358, 'Az': -2206, 'timestamps': 1542884324.8561819}
{'yaw': -74.81258, 'pitch': -12.18549, 'roll': -1.748976, 'Ax': 916, 'Ay': 457, 'Az': -1814, 'timestamps': 1542884324.8599522}
{'yaw': -74.30155, 'pitch': -12.25222, 'roll': -2.710105, 'Ax': 1215, 'Ay': 602, 'Az': -1529, 'timestamps': 1542884324.8600922}
{'yaw': -73.76373, 'pitch': -12.31763, 'roll': -3.661025, 'Ax': 1328, 'Ay': 593, 'Az': -1336, 'timestamps': 1542884324.8628588}
{'yaw': -73.28084, 'pitch': -12.4536, 'roll': -4.604575, 'Ax': 1292, 'Ay': 311, 'Az': -1125, 'timestamps': 1542884324.8672237}
{'yaw': -72.92373, 'pitch': -12.71202, 'roll': -5.514948, 'Ax': 1263, 'Ay': -141, 'Az': -826, 'timestamps': 1542884324.8758533}
{'yaw': -72.73198, 'pitch': -13.08931, 'roll': -6.352707, 'Ax': 1313, 'Ay': -608, 'Az': -364, 'timestamps': 1542884324.919337}
{'yaw': -72.69251, 'pitch': -13.56746, 'roll': -7.089777, 'Ax': 1440, 'Ay': -877, 'Az': 5, 'timestamps': 1542884324.9253643}
{'yaw': -72.73459, 'pitch': -14.1375, 'roll': -7.74758, 'Ax': 1547, 'Ay': -808, 'Az': 193, 'timestamps': 1542884324.9254613}
{'yaw': -72.79509, 'pitch': -14.76125, 'roll': -8.36913, 'Ax': 1580, 'Ay': -481, 'Az': 220, 'timestamps': 1542884324.9255555}
{'yaw': -72.77784, 'pitch': -15.38703, 'roll': -9.023514, 'Ax': 1546, 'Ay': -31, 'Az': 91, 'timestamps': 1542884324.930243}
{'yaw': -72.66035, 'pitch': -16.00039, 'roll': -9.758867, 'Ax': 1396, 'Ay': 356, 'Az': -125, 'timestamps': 1542884324.9431288}
{'yaw': -72.44957, 'pitch': -16.59481, 'roll': -10.61704, 'Ax': 1196, 'Ay': 694, 'Az': -362, 'timestamps': 1542884324.9465508}
{'yaw': -72.12907, 'pitch': -17.15502, 'roll': -11.60968, 'Ax': 989, 'Ay': 875, 'Az': -504, 'timestamps': 1542884324.956721}
{'yaw': -71.70577, 'pitch': -17.6616, 'roll': -12.71208, 'Ax': 858, 'Ay': 889, 'Az': -365, 'timestamps': 1542884324.9967434}
{'yaw': -71.2012, 'pitch': -18.1008, 'roll': -13.84484, 'Ax': 901, 'Ay': 842, 'Az': 172, 'timestamps': 1542884325.0050776}
{'yaw': -70.63673, 'pitch': -18.48224, 'roll': -14.91002, 'Ax': 1092, 'Ay': 852, 'Az': 1059, 'timestamps': 1542884325.0051754}
{'yaw': -70.03346, 'pitch': -18.8392, 'roll': -15.82624, 'Ax': 1256, 'Ay': 895, 'Az': 2002, 'timestamps': 1542884325.00527}
{'yaw': -69.40742, 'pitch': -19.19872, 'roll': -16.60521, 'Ax': 1321, 'Ay': 942, 'Az': 2768, 'timestamps': 1542884325.0082202}
{'yaw': -68.72787, 'pitch': -19.53739, 'roll': -17.30443, 'Ax': 1244, 'Ay': 1022, 'Az': 3228, 'timestamps': 1542884325.0261185}
{'yaw': -67.93931, 'pitch': -19.81591, 'roll': -18.06427, 'Ax': 993, 'Ay': 1102, 'Az': 3306, 'timestamps': 1542884325.0431035}
{'yaw': -67.03957, 'pitch': -20.03129, 'roll': -18.96813, 'Ax': 590, 'Ay': 1062, 'Az': 3229, 'timestamps': 1542884325.061257}
{'yaw': -66.16071, 'pitch': -20.29301, 'roll': -19.96986, 'Ax': 129, 'Ay': 774, 'Az': 3502, 'timestamps': 1542884325.0678024}
{'yaw': -65.43787, 'pitch': -20.68104, 'roll': -20.9121, 'Ax': -237, 'Ay': 351, 'Az': 4377, 'timestamps': 1542884325.0711286}
{'yaw': -64.90012, 'pitch': -21.16244, 'roll': -21.66252, 'Ax': -381, 'Ay': 122, 'Az': 5697, 'timestamps': 1542884325.0771806}
{'yaw': -64.48328, 'pitch': -21.68423, 'roll': -22.19242, 'Ax': -378, 'Ay': 119, 'Az': 6939, 'timestamps': 1542884325.0805333}
{'yaw': -64.13253, 'pitch': -22.16604, 'roll': -22.57426, 'Ax': -417, 'Ay': 195, 'Az': 7807, 'timestamps': 1542884325.091357}
{'yaw': -63.80693, 'pitch': -22.55366, 'roll': -22.87289, 'Ax': -565, 'Ay': 289, 'Az': 8243, 'timestamps': 1542884325.0968335}
{'yaw': -63.47188, 'pitch': -22.82786, 'roll': -23.16135, 'Ax': -816, 'Ay': 348, 'Az': 8324, 'timestamps': 1542884325.142756}
{'yaw': -63.09569, 'pitch': -22.94584, 'roll': -23.49598, 'Ax': -1139, 'Ay': 378, 'Az': 8226, 'timestamps': 1542884325.1503732}
{'yaw': -62.72461, 'pitch': -22.98245, 'roll': -23.84726, 'Ax': -1474, 'Ay': 351, 'Az': 8169, 'timestamps': 1542884325.1554875}
{'yaw': -62.44638, 'pitch': -23.03747, 'roll': -24.12693, 'Ax': -1685, 'Ay': 285, 'Az': 8562, 'timestamps': 1542884325.1556137}
{'yaw': -62.25052, 'pitch': -23.077, 'roll': -24.29752, 'Ax': -1720, 'Ay': 201, 'Az': 9133, 'timestamps': 1542884325.1624837}
{'yaw': -62.10138, 'pitch': -23.06704, 'roll': -24.34072, 'Ax': -1665, 'Ay': 192, 'Az': 9627, 'timestamps': 1542884325.1658711}
{'yaw': -61.9823, 'pitch': -22.99112, 'roll': -24.28108, 'Ax': -1629, 'Ay': 112, 'Az': 9963, 'timestamps': 1542884325.17347}
{'yaw': -61.90263, 'pitch': -22.84577, 'roll': -24.11375, 'Ax': -1657, 'Ay': -63, 'Az': 10186, 'timestamps': 1542884325.1784756}
{'yaw': -61.88979, 'pitch': -22.64672, 'roll': -23.84004, 'Ax': -1745, 'Ay': -283, 'Az': 10278, 'timestamps': 1542884325.2250605}
{'yaw': -61.92252, 'pitch': -22.37937, 'roll': -23.51651, 'Ax': -1832, 'Ay': -486, 'Az': 10117, 'timestamps': 1542884325.229268}
{'yaw': -61.95413, 'pitch': -22.04835, 'roll': -23.19858, 'Ax': -1849, 'Ay': -625, 'Az': 9688, 'timestamps': 1542884325.229394}
{'yaw': -62.00764, 'pitch': -21.65085, 'roll': -22.87527, 'Ax': -1839, 'Ay': -726, 'Az': 9177, 'timestamps': 1542884325.2386343}
{'yaw': -62.11796, 'pitch': -21.26678, 'roll': -22.50652, 'Ax': -1772, 'Ay': -807, 'Az': 8760, 'timestamps': 1542884325.242369}
{'yaw': -62.3054, 'pitch': -20.93235, 'roll': -22.08153, 'Ax': -1634, 'Ay': -902, 'Az': 8392, 'timestamps': 1542884325.2513554}
{'yaw': -62.57656, 'pitch': -20.65193, 'roll': -21.58093, 'Ax': -1437, 'Ay': -952, 'Az': 8057, 'timestamps': 1542884325.2552161}
{'yaw': -62.88995, 'pitch': -20.35862, 'roll': -21.0169, 'Ax': -1258, 'Ay': -1025, 'Az': 7710, 'timestamps': 1542884325.2630088}
{'yaw': -63.24802, 'pitch': -20.02882, 'roll': -20.4311, 'Ax': -1166, 'Ay': -1163, 'Az': 7329, 'timestamps': 1542884325.2695644}
{'yaw': -63.64176, 'pitch': -19.64254, 'roll': -19.83303, 'Ax': -1143, 'Ay': -1339, 'Az': 6900, 'timestamps': 1542884325.2786229}
{'yaw': -64.05771, 'pitch': -19.16012, 'roll': -19.25897, 'Ax': -1117, 'Ay': -1500, 'Az': 6499, 'timestamps': 1542884325.319854}
{'yaw': -64.45345, 'pitch': -18.54696, 'roll': -18.7226, 'Ax': -1064, 'Ay': -1630, 'Az': 6154, 'timestamps': 1542884325.3227608}
{'yaw': -64.81499, 'pitch': -17.78774, 'roll': -18.22348, 'Ax': -933, 'Ay': -1680, 'Az': 5852, 'timestamps': 1542884325.3257003}
{'yaw': -65.15227, 'pitch': -16.90389, 'roll': -17.76581, 'Ax': -757, 'Ay': -1712, 'Az': 5659, 'timestamps': 1542884325.325823}
{'yaw': -65.46018, 'pitch': -15.93581, 'roll': -17.35711, 'Ax': -499, 'Ay': -1684, 'Az': 5505, 'timestamps': 1542884325.3337283}
{'yaw': -65.7359, 'pitch': -14.95465, 'roll': -16.93945, 'Ax': -134, 'Ay': -1584, 'Az': 5465, 'timestamps': 1542884325.339113}
{'yaw': -66.01347, 'pitch': -14.02121, 'roll': -16.46158, 'Ax': 342, 'Ay': -1458, 'Az': 5591, 'timestamps': 1542884325.3808692}
{'yaw': -66.32277, 'pitch': -13.17948, 'roll': -15.86473, 'Ax': 831, 'Ay': -1370, 'Az': 5789, 'timestamps': 1542884325.4189591}
{'yaw': -66.66914, 'pitch': -12.46605, 'roll': -15.14036, 'Ax': 1298, 'Ay': -1310, 'Az': 5886, 'timestamps': 1542884325.4222736}
{'yaw': -67.0649, 'pitch': -11.82924, 'roll': -14.29407, 'Ax': 1699, 'Ay': -1182, 'Az': 5899, 'timestamps': 1542884325.4224222}
{'yaw': -67.46939, 'pitch': -11.26714, 'roll': -13.36027, 'Ax': 2057, 'Ay': -1051, 'Az': 5685, 'timestamps': 1542884325.4282777}
{'yaw': -67.88961, 'pitch': -10.78432, 'roll': -12.36961, 'Ax': 2326, 'Ay': -937, 'Az': 5291, 'timestamps': 1542884325.428387}
{'yaw': -68.32842, 'pitch': -10.37693, 'roll': -11.33645, 'Ax': 2518, 'Ay': -855, 'Az': 4779, 'timestamps': 1542884325.4284692}
{'yaw': -68.79636, 'pitch': -10.03351, 'roll': -10.27084, 'Ax': 2666, 'Ay': -776, 'Az': 4239, 'timestamps': 1542884325.4285583}
{'yaw': -69.26436, 'pitch': -9.733368, 'roll': -9.182874, 'Ax': 2739, 'Ay': -713, 'Az': 3651, 'timestamps': 1542884325.4343557}
{'yaw': -69.7205, 'pitch': -9.447425, 'roll': -8.119508, 'Ax': 2747, 'Ay': -665, 'Az': 2992, 'timestamps': 1542884325.4404845}
{'yaw': -70.15488, 'pitch': -9.183389, 'roll': -7.091626, 'Ax': 2687, 'Ay': -639, 'Az': 2322, 'timestamps': 1542884325.475208}
{'yaw': -70.58888, 'pitch': -8.949592, 'roll': -6.118613, 'Ax': 2597, 'Ay': -701, 'Az': 1739, 'timestamps': 1542884325.4793}
{'yaw': -71.03612, 'pitch': -8.726291, 'roll': -5.169111, 'Ax': 2545, 'Ay': -850, 'Az': 1339, 'timestamps': 1542884325.4860063}
{'yaw': -71.52369, 'pitch': -8.520033, 'roll': -4.178198, 'Ax': 2606, 'Ay': -1025, 'Az': 1132, 'timestamps': 1542884325.4861333}
{'yaw': -72.04615, 'pitch': -8.334897, 'roll': -3.105786, 'Ax': 2730, 'Ay': -1160, 'Az': 973, 'timestamps': 1542884325.497455}
{'yaw': -72.59367, 'pitch': -8.204041, 'roll': -1.953612, 'Ax': 2802, 'Ay': -1138, 'Az': 688, 'timestamps': 1542884325.5066357}
{'yaw': -73.14002, 'pitch': -8.120807, 'roll': -0.751434, 'Ax': 2714, 'Ay': -1003, 'Az': 217, 'timestamps': 1542884325.51316}
{'yaw': -73.70914, 'pitch': -8.054443, 'roll': 0.473001, 'Ax': 2429, 'Ay': -980, 'Az': -248, 'timestamps': 1542884325.5197263}
{'yaw': -74.29654, 'pitch': -7.957093, 'roll': 1.665555, 'Ax': 2061, 'Ay': -895, 'Az': -778, 'timestamps': 1542884325.562456}
{'yaw': -74.87263, 'pitch': -7.814608, 'roll': 2.796087, 'Ax': 1671, 'Ay': -653, 'Az': -1323, 'timestamps': 1542884325.5711083}
{'yaw': -75.36831, 'pitch': -7.588621, 'roll': 3.799164, 'Ax': 1315, 'Ay': -231, 'Az': -1846, 'timestamps': 1542884325.5712056}
{'yaw': -75.72378, 'pitch': -7.289409, 'roll': 4.674955, 'Ax': 1034, 'Ay': 250, 'Az': -2245, 'timestamps': 1542884325.5713012}
{'yaw': -75.94982, 'pitch': -6.946348, 'roll': 5.416072, 'Ax': 832, 'Ay': 584, 'Az': -2497, 'timestamps': 1542884325.5797465}
{'yaw': -76.06624, 'pitch': -6.594298, 'roll': 6.060707, 'Ax': 705, 'Ay': 705, 'Az': -2669, 'timestamps': 1542884325.5847576}
{'yaw': -76.11983, 'pitch': -6.244329, 'roll': 6.620925, 'Ax': 624, 'Ay': 671, 'Az': -2764, 'timestamps': 1542884325.588333}
{'yaw': -76.12209, 'pitch': -5.915101, 'roll': 7.120853, 'Ax': 591, 'Ay': 585, 'Az': -2793, 'timestamps': 1542884325.6038144}
{'yaw': -76.11903, 'pitch': -5.607848, 'roll': 7.592867, 'Ax': 561, 'Ay': 470, 'Az': -2775, 'timestamps': 1542884325.607704}
{'yaw': -76.11341, 'pitch': -5.331852, 'roll': 8.035934, 'Ax': 488, 'Ay': 368, 'Az': -2771, 'timestamps': 1542884325.6178951}
{'yaw': -76.13053, 'pitch': -5.084057, 'roll': 8.441272, 'Ax': 381, 'Ay': 347, 'Az': -2795, 'timestamps': 1542884325.6616433}
{'yaw': -76.18234, 'pitch': -4.835698, 'roll': 8.777882, 'Ax': 256, 'Ay': 412, 'Az': -2843, 'timestamps': 1542884325.66666}
{'yaw': -76.20428, 'pitch': -4.575121, 'roll': 9.03947, 'Ax': 199, 'Ay': 601, 'Az': -2889, 'timestamps': 1542884325.673561}
{'yaw': -76.17498, 'pitch': -4.329736, 'roll': 9.227506, 'Ax': 226, 'Ay': 863, 'Az': -2918, 'timestamps': 1542884325.6736896}
{'yaw': -76.09457, 'pitch': -4.121088, 'roll': 9.35002, 'Ax': 270, 'Ay': 1059, 'Az': -2930, 'timestamps': 1542884325.676459}
{'yaw': -76.01141, 'pitch': -3.971156, 'roll': 9.420512, 'Ax': 267, 'Ay': 1020, 'Az': -2949, 'timestamps': 1542884325.679321}
{'yaw': -75.98018, 'pitch': -3.893024, 'roll': 9.454181, 'Ax': 222, 'Ay': 777, 'Az': -2922, 'timestamps': 1542884325.6871705}
{'yaw': -76.01075, 'pitch': -3.862523, 'roll': 9.468755, 'Ax': 212, 'Ay': 531, 'Az': -2813, 'timestamps': 1542884325.7071276}
{'yaw': -76.05639, 'pitch': -3.85508, 'roll': 9.485411, 'Ax': 227, 'Ay': 416, 'Az': -2696, 'timestamps': 1542884325.7105703}
{'yaw': -76.11607, 'pitch': -3.884292, 'roll': 9.478449, 'Ax': 228, 'Ay': 437, 'Az': -2670, 'timestamps': 1542884325.7171483}
{'yaw': -76.16879, 'pitch': -3.956601, 'roll': 9.451221, 'Ax': 192, 'Ay': 490, 'Az': -2676, 'timestamps': 1542884325.7278273}
{'yaw': -76.24783, 'pitch': -4.064276, 'roll': 9.400763, 'Ax': 107, 'Ay': 582, 'Az': -2760, 'timestamps': 1542884325.7370362}
{'yaw': -76.34919, 'pitch': -4.248171, 'roll': 9.296816, 'Ax': 57, 'Ay': 789, 'Az': -2896, 'timestamps': 1542884325.7502992}
{'yaw': -76.49131, 'pitch': -4.524548, 'roll': 9.15395, 'Ax': 17, 'Ay': 1020, 'Az': -3043, 'timestamps': 1542884325.7645345}
{'yaw': -76.68472, 'pitch': -4.871677, 'roll': 8.965455, 'Ax': -56, 'Ay': 1246, 'Az': -3134, 'timestamps': 1542884325.7682261}
{'yaw': -76.87215, 'pitch': -5.251081, 'roll': 8.704171, 'Ax': -166, 'Ay': 1556, 'Az': -3276, 'timestamps': 1542884325.7771895}
{'yaw': -77.00528, 'pitch': -5.628871, 'roll': 8.337255, 'Ax': -293, 'Ay': 1933, 'Az': -3453, 'timestamps': 1542884325.789196}
{'yaw': -77.01634, 'pitch': -5.991132, 'roll': 7.837354, 'Ax': -359, 'Ay': 2256, 'Az': -3606, 'timestamps': 1542884325.7980616}
{'yaw': -76.87801, 'pitch': -6.298707, 'roll': 7.206283, 'Ax': -290, 'Ay': 2413, 'Az': -3638, 'timestamps': 1542884325.8101118}
{'yaw': -76.58578, 'pitch': -6.552449, 'roll': 6.47249, 'Ax': -108, 'Ay': 2384, 'Az': -3560, 'timestamps': 1542884325.8181388}
{'yaw': -76.17226, 'pitch': -6.753203, 'roll': 5.696683, 'Ax': 163, 'Ay': 2172, 'Az': -3406, 'timestamps': 1542884325.827638}
{'yaw': -75.71162, 'pitch': -6.926705, 'roll': 4.924696, 'Ax': 469, 'Ay': 1800, 'Az': -3183, 'timestamps': 1542884325.8393445}
{'yaw': -75.28321, 'pitch': -7.136392, 'roll': 4.177855, 'Ax': 632, 'Ay': 1296, 'Az': -3044, 'timestamps': 1542884325.847338}
{'yaw': -74.92411, 'pitch': -7.41651, 'roll': 3.423627, 'Ax': 646, 'Ay': 672, 'Az': -2970, 'timestamps': 1542884325.8583379}
{'yaw': -74.66352, 'pitch': -7.74927, 'roll': 2.665877, 'Ax': 563, 'Ay': 73, 'Az': -2875, 'timestamps': 1542884325.8671086}
{'yaw': -74.44902, 'pitch': -8.098153, 'roll': 1.882006, 'Ax': 420, 'Ay': -344, 'Az': -2831, 'timestamps': 1542884325.8783512}
{'yaw': -74.24007, 'pitch': -8.40701, 'roll': 1.041693, 'Ax': 278, 'Ay': -573, 'Az': -2794, 'timestamps': 1542884325.8894832}
{'yaw': -73.95956, 'pitch': -8.638363, 'roll': 0.130273, 'Ax': 235, 'Ay': -668, 'Az': -2745, 'timestamps': 1542884325.8969805}
{'yaw': -73.60275, 'pitch': -8.814807, 'roll': -0.826439, 'Ax': 389, 'Ay': -666, 'Az': -2582, 'timestamps': 1542884325.9099383}
{'yaw': -73.19599, 'pitch': -8.986062, 'roll': -1.778185, 'Ax': 631, 'Ay': -645, 'Az': -2325, 'timestamps': 1542884325.9173708}
{'yaw': -72.80038, 'pitch': -9.240908, 'roll': -2.734329, 'Ax': 758, 'Ay': -735, 'Az': -2176, 'timestamps': 1542884325.9304206}
{'yaw': -72.48215, 'pitch': -9.595092, 'roll': -3.673257, 'Ax': 760, 'Ay': -880, 'Az': -2040, 'timestamps': 1542884325.9366093}
{'yaw': -72.22681, 'pitch': -10.04519, 'roll': -4.625583, 'Ax': 723, 'Ay': -893, 'Az': -1866, 'timestamps': 1542884325.9493606}
{'yaw': -72.00926, 'pitch': -10.57213, 'roll': -5.590959, 'Ax': 743, 'Ay': -763, 'Az': -1616, 'timestamps': 1542884325.9665005}
{'yaw': -71.79017, 'pitch': -11.13509, 'roll': -6.602088, 'Ax': 776, 'Ay': -490, 'Az': -1368, 'timestamps': 1542884325.9731271}
{'yaw': -71.51369, 'pitch': -11.66439, 'roll': -7.668846, 'Ax': 906, 'Ay': -58, 'Az': -1093, 'timestamps': 1542884325.980563}
{'yaw': -71.13869, 'pitch': -12.12732, 'roll': -8.780474, 'Ax': 1203, 'Ay': 414, 'Az': -627, 'timestamps': 1542884325.9900396}
{'yaw': -70.64341, 'pitch': -12.58512, 'roll': -9.937141, 'Ax': 1640, 'Ay': 821, 'Az': -176, 'timestamps': 1542884325.9977322}
{'yaw': -70.09141, 'pitch': -13.07546, 'roll': -11.07622, 'Ax': 1960, 'Ay': 1031, 'Az': 280, 'timestamps': 1542884326.0114937}
{'yaw': -69.51976, 'pitch': -13.60169, 'roll': -12.15885, 'Ax': 2155, 'Ay': 1088, 'Az': 855, 'timestamps': 1542884326.018199}
{'yaw': -68.97455, 'pitch': -14.18491, 'roll': -13.11766, 'Ax': 2261, 'Ay': 1042, 'Az': 1493, 'timestamps': 1542884326.026541}
{'yaw': -68.46516, 'pitch': -14.83249, 'roll': -13.8992, 'Ax': 2264, 'Ay': 1057, 'Az': 2137, 'timestamps': 1542884326.0369291}
{'yaw': -67.97477, 'pitch': -15.53119, 'roll': -14.52249, 'Ax': 2097, 'Ay': 1176, 'Az': 2578, 'timestamps': 1542884326.0487978}
{'yaw': -67.44355, 'pitch': -16.22625, 'roll': -15.09725, 'Ax': 1746, 'Ay': 1324, 'Az': 2638, 'timestamps': 1542884326.0575495}
{'yaw': -66.8249, 'pitch': -16.92063, 'roll': -15.74688, 'Ax': 1261, 'Ay': 1447, 'Az': 2355, 'timestamps': 1542884326.071953}
{'yaw': -66.10638, 'pitch': -17.57017, 'roll': -16.55043, 'Ax': 735, 'Ay': 1455, 'Az': 2030, 'timestamps': 1542884326.0801396}
{'yaw': -65.3024, 'pitch': -18.14618, 'roll': -17.51685, 'Ax': 326, 'Ay': 1380, 'Az': 2022, 'timestamps': 1542884326.0886743}
{'yaw': -64.47259, 'pitch': -18.7391, 'roll': -18.54156, 'Ax': 159, 'Ay': 1262, 'Az': 2434, 'timestamps': 1542884326.0972118}
{'yaw': -63.69343, 'pitch': -19.43627, 'roll': -19.51999, 'Ax': 210, 'Ay': 1139, 'Az': 3169, 'timestamps': 1542884326.1156378}
{'yaw': -62.99394, 'pitch': -20.26039, 'roll': -20.34665, 'Ax': 340, 'Ay': 1056, 'Az': 4026, 'timestamps': 1542884326.1317604}
{'yaw': -62.37055, 'pitch': -21.12945, 'roll': -21.01647, 'Ax': 395, 'Ay': 945, 'Az': 4828, 'timestamps': 1542884326.1318877}
{'yaw': -61.73691, 'pitch': -21.89211, 'roll': -21.60856, 'Ax': 258, 'Ay': 793, 'Az': 5234, 'timestamps': 1542884326.1389835}
{'yaw': -61.01345, 'pitch': -22.4247, 'roll': -22.26995, 'Ax': -90, 'Ay': 594, 'Az': 5225, 'timestamps': 1542884326.1503282}
{'yaw': -60.20427, 'pitch': -22.73928, 'roll': -23.10186, 'Ax': -591, 'Ay': 285, 'Az': 5112, 'timestamps': 1542884326.1586955}
{'yaw': -59.34788, 'pitch': -22.87464, 'roll': -24.05331, 'Ax': -1040, 'Ay': -23, 'Az': 5330, 'timestamps': 1542884326.1703186}
{'yaw': -58.53543, 'pitch': -22.9235, 'roll': -24.96388, 'Ax': -1222, 'Ay': -204, 'Az': 6107, 'timestamps': 1542884326.1854637}
